,place,pop1980,pop2000,pop2010,pop2022,pop2023,pop2030,pop2050,country,area,landAreaKm,cca2,cca3,netChange,growthRate,worldPercentage,density,densityMi,rank
469,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
470,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
471,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
472,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
473,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
474,380,56329482.0,56966397.0,59822450.0,59037474.0,58870762,57544258.0,52250484.0,Italy,301336,295717.0,IT,ITA,-0.0054,-0.0028,0.0074,199.078,515.6121,25.0
475,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
476,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
477,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
478,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
479,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
480,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
481,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
482,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
483,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
484,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
485,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
486,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
487,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
488,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
489,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
490,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
491,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
492,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
493,404,16187124.0,30851606.0,41517895.0,54027487.0,55100586,63103942.0,85211739.0,Kenya,580367,569140.0,KE,KEN,0.0346,0.0199,0.0069,96.8138,250.7477,26.0
494,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
495,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
496,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
497,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
498,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
499,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
500,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
501,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
502,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
503,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
504,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
505,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
506,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
507,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
508,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
509,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
510,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
511,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
512,104,33465781.000000004,45538332.0,49390988.0,54179306.0,54577997,56987625.0,59929399.0,Myanmar,676578,652670.0,MM,MMR,0.0125,0.0074,0.0068,83.6227,216.5827,27.0
513,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
514,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
515,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
516,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
517,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
518,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
519,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
520,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
521,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
522,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
523,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
524,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
525,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
526,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
527,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
528,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
529,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
530,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
531,170,26176195.0,39215135.0,44816108.0,51874024.0,52085168,54129764.0,56987651.0,Colombia,1141748,1109500.0,CO,COL,0.008,0.0041,0.0065,46.9447,121.5868,28.0
532,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
533,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
534,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
535,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
536,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
537,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
538,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
539,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
540,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
541,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
542,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
543,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
544,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
545,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
546,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
547,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
548,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
549,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
550,410,38170501.0,46788591.0,48813042.0,51815810.0,51784059,51290214.0,45770874.0,South Korea,100210,97600.0,KR,KOR,-0.0012,-0.0006,0.0065,530.5744,1374.1876,29.0
551,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
552,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
553,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
554,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
555,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
556,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
557,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
558,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
559,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
560,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
561,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
562,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
563,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
564,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
565,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
566,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
567,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
568,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
569,800,13284026.0,24020697.0,32341728.0,47249585.0,48582334,58380262.0,87622081.0,Uganda,241550,200520.0,UG,UGA,0.0423,0.0282,0.0061,242.2817,627.5097,30.0
570,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
571,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
572,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
573,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
574,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
575,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
576,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
577,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
578,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
579,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
580,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
581,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
582,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
583,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
584,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
585,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
586,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
587,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
588,729,16673586.0,26298773.0,33739933.0,46874204.0,48109006,56997099.0,84494269.0,Sudan,1886068,1868000.0,SD,SDN,0.0394,0.0263,0.006,25.7543,66.7036,31.0
589,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
590,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
591,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
592,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
593,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
594,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
595,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
596,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
597,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
598,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
599,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
600,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
601,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
602,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
603,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
604,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
605,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
606,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
607,724,37491666.0,40741651.0,46572772.0,47558630.0,47519628,47076573.0,44219565.0,Spain,505992,499556.6,ES,ESP,-0.0014,-0.0008,0.0059,95.1236,246.3702,32.0
608,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
609,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
610,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
611,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
612,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
613,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
614,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
615,32,28024803.0,37070774.0,41100123.0,45510318.0,45773884,47678560.0,51621175.0,Argentina,2780400,2736690.0,AR,ARG,0.0091,0.0058,0.0057,16.726,43.3203,33.0
